Chat,Time,ID,Text
771,103476550.2,Edgwired,nah
771,103476551.5,Not,":(,"
771,103476557.6,Not,ummm
771,103476557.9,Edgwired,crying is cathartic
771,103476560.2,Not,MONEY
771,103476562.3,Edgwired,but not helpful
771,103476566.4,Not,um
771,103476568.1,Not,SEX
771,103476570,Not,um
771,103476571.5,Edgwired,there you go
771,103476573.9,Not,ROCK N ROLL
771,103476576.1,Edgwired,HEH
771,103476576.4,Not,:D
771,103476581.8,Not,but forget it
771,103476584.9,Edgwired,sex in the bushes
771,103476588.7,Edgwired,like the rabbits do
771,103476591.2,Not,"by the end of the week, it will be over"
771,103476597.1,Not,like a bunny
771,103476598.9,Not,wuick
771,103476601.5,Not,quick
771,103476606.5,Edgwired,twitterpated
771,103476632.1,Not,hee
771,103476638.5,Edgwired,seriously
771,103476643.9,Edgwired,forgetting about is great
771,103476644.8,Not,last night was shitty too
771,103476648.5,Edgwired,yeah?
771,103476651.7,Not,but i just sort of ran awa
771,103476653.3,Not,y
771,103476655,Not,yeah
771,103476662.2,Edgwired,family no good?
771,103476669.7,Not,when I got in from eating
771,103476672.5,Not,no no
771,103476676.3,Not,not too bad
771,103476682,Not,no but when I got in
771,103476694.7,Not,meagan attacked me verbally
771,103476699.3,Edgwired,oh shit
771,103476702.6,Not,some bullshit about her clothes
771,103476709.9,Edgwired,WAIT
771,103476716.2,Not,while I am staring at five different sweaters of mine
771,103476721.4,Not,sitting in her closet
771,103476728.5,Not,wait wha?
771,103476735.5,Edgwired,is this because i was looking through her stuff?
771,103476741.7,Not,NO
771,103476752.2,Not,NO
771,103476760.7,Not,I had her black jacket on
771,103476763.2,Edgwired,ahh
771,103476766.7,Not,and she wanted it
771,103476772.3,Not,fuck her
771,103476777.3,Edgwired,ha
771,103476779.1,Edgwired,yeah
771,103476781.4,Not,i pay all the bills clean the house
771,103476786.9,Not,take care of the plumbing
771,103476788.7,Edgwired,did you give it back to her
771,103476789.5,Edgwired,?
771,103476792.1,Not,no
771,103476798.2,Not,i went out with it on!
771,103476802.3,Edgwired,LOL
771,103476803.7,Not,LOL
771,103476818,Edgwired,did you argue with her?
771,103476818.6,Not,here's the real deal'
771,103476820.9,Not,no no
771,103476822,Edgwired,what
771,103476831.3,Not,I talked to her very patronizingly
771,103476840.5,Not,because she was being ridiculous
771,103476850.5,Not,SHES FUCKING HUNGRY AND TIRED
771,103476855.3,Not,and her life sucks
771,103476861.4,Edgwired,that bitch is hongry
771,103476862.7,Not,so she was taking it out on me
771,103476865.9,Edgwired,yeah
771,103476866,Not,LOL
771,103476878.1,Not,LOLOLOLOL
771,103476889.4,Not,so I went over to Eric's house'
771,103476900.2,Edgwired,and how was he?
771,103476908.3,Not,so sweet
771,103476915.7,Not,he wanted me to go see a movie
771,103476920.3,Not,but i didn't go'
771,103476924.8,Edgwired,aww
771,103476925.9,Not,we just had a smoke together
771,103476929,Not,and chatted
771,103476950.4,Edgwired,hmmm
771,103476954.1,Edgwired,you're back at work this week?'
771,103476969.1,Not,ugh yeah
771,103476975.5,Not,full throttle
771,103476977.8,Edgwired,here's what we''re going to do'
771,103476984,Edgwired,when we get our tax returns
771,103476988.5,Edgwired,we're going to BUY'
771,103476989.5,Not,hang on
771,103476991.5,Edgwired,k,
771,103477117.4,Not,UGH,
771,103477122.1,Not,THAT WAS TERRIBLE,
771,103477125.9,Edgwired,What?,
771,103477127.4,Not,what else today?,
771,103477136.4,Edgwired,turn the phone off,
771,103477137.8,Not,"my funders called, and there coming to the program",
771,103477140,Edgwired,and come over to my house,
771,103477143.7,Edgwired,Shit,
771,103477146.7,Edgwired,this week?,
771,103477149.2,Not,no I really can't babe',
771,103477159.8,Not,no they wanted to come today!,
771,103477164,Not,but I can't',
771,103477177.1,Not,"(,it's for the other YoUth RAP",);
771,103477184.7,Edgwired,ok..,
771,103477187.2,Not,they're coming Monday the 26th',
771,103477190.9,Not,but guess what
771,103477193.7,Edgwired,what
771,103477199.2,Not,I have an audit that morning for work!
771,103477206.6,Not,MY LIFE SUCKS
771,103477211.2,Edgwired,LOL
771,103477219.7,Not,"(,maniacal LOL,)'"
771,103477221.1,Edgwired,you're really getting the butt end of it today'
771,103477226,Not,i know
771,103477232.7,Not,tomorrow's gonna be GREAT'
771,103477234.9,Not,:P
771,103477235.9,Edgwired,HEH
771,103477238.1,Edgwired,LOLOLOLOL
771,103477254.8,Edgwired,so accept the cosmic correction in it all
771,103477258.9,Edgwired,shut yer trap
771,103477262.5,Edgwired,and march through it
771,103477266.7,Not,I am prolly getting my dues
771,103477281.5,Edgwired,everybody gets them
771,103477284.7,Not,because I was telling my fam that I don't believe Jesus was the savior'
771,103477291.4,Edgwired,on Easter
771,103477292.2,Not,jesus is fucking with me
771,103477292.4,Edgwired,?
771,103477295.6,Not,on Easter
771,103477295.8,Edgwired,yeah
771,103477299.5,Edgwired,your family is fucking with you
771,103477300.1,Not,well they asked
771,103477302.5,Not,ha
771,103477303.5,Edgwired,dude
771,103477306,Edgwired,they asked me too
771,103477307.5,Edgwired,and i said
771,103477315,Edgwired,"""i don't get into discussing it""'"
771,103477322.7,Edgwired,same thing with politics
771,103477329.3,Edgwired,they were goin ON and ON about Bush
771,103477334.4,Edgwired,and i didn't say a WORD'
771,103477369.4,Edgwired,so you got to play your cards extra close for the time being
771,103477372.9,Edgwired,and sleep lots
771,103477382.4,Edgwired,and i promise it will go away
771,103477407.5,Not,thanks
771,103477411.4,Not,i think it will too
771,103477417.4,Not,what are u up to?
771,103477423,Edgwired,just waking up
771,103477426.3,Edgwired,i'm gonna make my bed'
771,103477427.9,Edgwired,and go eat
771,103477433.1,Edgwired,and then work
771,103477438.4,Not,k
771,103477440.2,Not,i
771,103477442.2,Not,i
771,103477448,Not,i'm gonna run too'
771,103477451.6,Edgwired,ok
771,103477452.9,Edgwired,i love you
771,103477453.6,Not,sorry there with the i i i
771,103477458.1,Not,LOVE YOU THANK YOU
771,103477460.2,Edgwired,you stuttered
771,103477460.9,Edgwired,!
771,103477461.2,Not,I feel better
771,103477461.7,Edgwired,LOL
771,103477463.7,Edgwired,good
771,103477464.3,Not,LOL
771,103477466.5,Edgwired,call me if you need me
771,103477468.4,Not,thanks
771,103477470.3,Not,i might
771,103477472.7,Not,love ya
771,103477475.3,Edgwired,:*
771,103477478.5,Not,call me if you need me too
771,103477482,Edgwired,fanks
771,103477483.8,Not,:-*
771,103477492.8,Edgwired,laters
771,103477494.9,Not,"You, Kant, Always Get What You Want"
771,103477499.6,Edgwired,LOL
771,103477504.3,Edgwired,but just him
772,103564506.2,Not,hi stinky
772,103564509.5,Not,":,)"
772,103564516.9,Edgwired,hi peaches
772,103564520.3,Edgwired,how are ya?
772,103564525.2,Not,better
772,103564528.5,Not,u busy?
772,103564529.7,Edgwired,GOOD
772,103564532.2,Edgwired,nope
772,103564538.5,Not,but guess what
772,103564542.5,Edgwired,whgat
772,103564560.4,Not,i dislocated my shoulder playing bball
772,103564566.4,Edgwired,What?!
772,103564569.2,Edgwired,YO
772,103564575.7,Not,i popped it back in
772,103564581.6,Edgwired,OWWEEEE
772,103564584.3,Not,but its hurtin real bad
772,103564592.8,Edgwired,today you did this?
772,103564598.4,Not,no
772,103564602.2,Not,yesterday
772,103564608.1,Edgwired,hahaa
772,103564609.7,Not,the day from hell
772,103564610.1,Edgwired,i'm sorry but'
772,103564613.7,Edgwired,what a cursed fuckin day
772,103564618.1,Not,i know
772,103564627.3,Not,i went to bed at nine
772,103564634.6,Edgwired,good idear
772,103564644.1,Edgwired,have you done that b4?
772,103564648.5,Not,yup
772,103564659.1,Not,might do it again 2night!
772,103564662.6,Not,:-/
772,103564673.3,Edgwired,whut?
772,103564680.8,Edgwired,cuz it's loose?'
772,103564685.7,Not,no no
772,103564691.3,Not,sleep at nine
772,103564693.4,Edgwired,OH SLEEP
772,103564702.3,Edgwired,silly me
772,103564705.9,Not,no i don't want to dislocate again'
772,103564725.9,Edgwired,so what are you doin today?
772,103564743.9,Not,gotta go to work soon
772,103564748.2,Not,how bout u?
772,103564752.3,Not,how is ye?
772,103564756.2,Edgwired,good
772,103564758.7,Edgwired,just working
772,103564768,Edgwired,real good in fact
772,103564779.6,Not,Good!
772,103564781.7,Not,":,)"
772,103564797.8,Not,satisfied with your work?
772,103564802.4,Edgwired,yup
772,103564808.6,Edgwired,i've been having fun with it'
772,103564810.5,Edgwired,for a few days
772,103564814.6,Edgwired,since its raining
772,103564818.7,Edgwired,nothing else to do
772,103564838,Not,right
772,103564840,Not,cool
772,103564853.2,Not,i wish i could stay in
772,103564870.8,Edgwired,did your kids help you back inside?
772,103564905.7,Not,yeah
772,103564914.3,Not,well they were bugged out
772,103564917.1,Edgwired,hah
772,103564920.7,Edgwired,we broke the teacher!
772,103564930.2,Not,because the arm gets twisted
772,103564938,Not,almost backwards
772,103564941.5,Not,:_/
772,103564944.1,Edgwired,ew
772,103564944.8,Not,:-/
772,103564947.5,Not,i know
772,103564950.1,Edgwired,how in the hell
772,103564955.5,Not,i had to pop it back in
772,103564961.7,Not,its happened b4
772,103564968.9,Not,when i was kid
772,103565008,Edgwired,maybe a warm bath would make it feel better?
772,103565014.9,Not,hmmm
772,103565022.9,Not,i think i tore cartiledge
772,103565033.9,Not,cause it cliks
772,103565045.5,Not,its not constant pain
772,103565053,Edgwired,LOL
772,103565054.2,Not,just cant move it so good
772,103565055.4,Edgwired,it clicks!
772,103565058.8,Not,it does
772,103565060.6,Not,":,)"
772,103565061.5,Edgwired,OH
772,103565064.1,Edgwired,stop
772,103565065.7,Edgwired,that hurts
772,103565069.4,Not,it does
772,103565070.9,Edgwired,that makes me giggle
772,103565075,Edgwired,cuz it hurts so much
772,103565080.6,Not,its like a spring
772,103565098.8,Not,and the strings got really stretched
772,103565110.1,Not,and some of the binding cracked
772,103565116.8,Not,but thankfully
772,103565125.9,Not,the springs didnt break
772,103565137.1,Edgwired,whooo boy
772,103565148.8,Edgwired,i say
772,103565152.1,Edgwired,take the week off
772,103565158.6,Edgwired,and munch on percodans
772,103565163.2,Not,wish i could!
772,103565166.8,Not,heeee
772,103565169.3,Not,yum
772,103565182.8,Not,how bout some frozen cookiedough instead
772,103565188.4,Edgwired,mmmm
772,103565190.5,Edgwired,speaking of which
772,103565193.1,Edgwired,it's time for lunch'
772,103565231.8,Not,k
772,103565239.7,Not,ill talk to you latr
772,103565242.1,Not,xoxo
772,103565247.8,Not,love u!
772,103565250.4,Edgwired,i love you too
772,103565255.5,Edgwired,:D
772,103565295.4,Not,";,)"
773,103684362.7,Not,http://www.msnbc.msn.com/id/4740514/
773,103684389.4,Edgwired,HHAHAHAaaaa
773,103684392,Edgwired,ahaha
773,103684402.4,Edgwired,Ride of the Valkyries
773,103684408.1,Not,for when u get your moto
773,103684410.9,Not,":,)"
773,103684439.9,Edgwired,LOL
773,103684441.3,Edgwired,heheeee
773,103684446.9,Edgwired,ahhhh
773,103684447.9,Edgwired,hi
773,103684449.6,Not,hi
773,103684453.6,Not,hang on k?
773,103684462.5,Edgwired,k
773,103684498.9,Not,hi
773,103684508,Not,I keep listening to the same song
773,103684511.5,Not,on REPEAT
773,103684514.6,Not,so good...
773,103684518.4,Edgwired,which one?
773,103684521,Not,Usher
773,103684523.2,Not,see it?
773,103684532,Edgwired,yup
773,103684536.8,Not,Get that one
773,103684542.9,Not,or can I send it to ya?
773,103684547,Not,so fucking good
773,103684549.4,Edgwired,you can send
773,103684555.8,Not,do you like R nB?
773,103684567,Edgwired,some of it
773,103684571.1,Not,k
773,103684637.6,Not,hang on
773,103684641.1,Edgwired,k
773,103684770.1,Not,coming
773,103684786.2,Edgwired,kool
773,103684799.1,Not,so how are ya?
773,103684801.3,Edgwired,good
773,103684803.4,Edgwired,and you?
773,103684813.2,Not,your ears ringin?
773,103684819.6,Not,i wuz chatting about u
773,103684822.9,Edgwired,yeah?
773,103684835.3,Edgwired,i been playing all day
773,103684840.4,Not,how much meagan and i love you
773,103684844.1,Edgwired,aww
773,103684847.3,Edgwired,fanks
773,103684855.4,Edgwired,you're both feeling better?'
773,103684888.4,Edgwired,i is genius
773,103684890.6,Edgwired,sometimes
773,103684892.7,Edgwired,heh
773,103684897.6,Not,yup much
773,103684902.7,Edgwired,i figgered out what i was tryin to do
773,103684904.8,Not,YOU BE GENIUS
773,103684912.5,Not,good
773,103684912.5,Not,:D
773,103684916.2,Not,whatsat?
773,103684923.6,Edgwired,i been workin on a website all day
773,103684927.1,Edgwired,my very own
773,103684930.5,Not,did u get the song?
773,103684935.7,Not,oh yeah?
773,103684944,Not,kin i see it?
773,103684950.3,Edgwired,you can see part of it
773,103684952.8,Edgwired,hold on
773,103684953.6,Not,oh no song yet
773,103684961.8,Not,k
773,103685014.8,Edgwired,http://neocyde.net/king.png
773,103685025.8,Not,k,
773,103685077.7,Not,OH MY,
773,103685084.8,Not,that's bootiful',
773,103685088,Edgwired,thanks,
773,103685091.3,Not,it s so slippery,
773,103685097.4,Edgwired,i just figured out how to put the grid in the background,
773,103685105.9,Not,you are so cool,
773,103685111.6,Not,you amaze me child,
773,103685127.7,Edgwired,":,)",
773,103685132,Not,it's called king,);
773,103685139.4,Edgwired,he's the crimson king',
773,103685144.9,Not,i just ripped it off,
773,103685147.1,Not,hee,
773,103685151.3,Edgwired,Heh,
773,103685154,Not,its now my backgrounf,
773,103685157.7,Not,;P,
773,103685161,Edgwired,LOL
773,103685162.9,Edgwired,good
773,103685171.4,Edgwired,i bet i'll have it done by tonight'
773,103685177.9,Not,did u get usher
773,103685180.5,Edgwired,yup
773,103685183.2,Edgwired,listening to it now
773,103685190.4,Edgwired,dude
773,103685198.3,Not,i don't know why i like it so much'
773,103685206,Not,but its multi leveled
773,103685213.4,Not,"(,not the subject matter,)"
773,103685221.7,Not,but the tones and the singing and the layers
773,103685230.2,Edgwired,sing it
773,103685233.2,Edgwired,sister
773,103685235.7,Not,I AM
773,103685239.5,Not,you like it?
773,103685243.5,Not,:-/
773,103685243.6,Edgwired,yup
773,103685247.8,Not,really?
773,103685251.1,Edgwired,sure
773,103685254.5,Not,his voice it pretty
773,103685256.3,Edgwired,boy can sing
773,103685260.8,Not,HE CAN MAMA
773,103685262.9,Edgwired,he's the cute one right?'
773,103685270.2,Not,yup hang on
773,103685276.2,Edgwired,k
773,103685302.7,Edgwired,does he really have a baby?
773,103685321.4,Not,no
773,103685339.9,Edgwired,OOOo MAMA
773,103685343.3,Not,yummy
773,103685349.9,Edgwired,i'd like to spank him GOOOD'
773,103685351.9,Not,come and confess to MEE
773,103685360.9,Not,"MY CONFESSIONS, SHUGA"
773,103685367.1,Edgwired,sang it
773,103685377.6,Not,ooo SAAANG IT GOOD
773,103685394.1,Not,MEEEEEEEEOWW
773,103685400.2,Edgwired,MMMHM
773,103685410.8,Not,look at those abs
773,103685418.8,Edgwired,look at that FACE
773,103685423.1,Edgwired,i wanna bite it
773,103685427.8,Not,oh who cares about his face!
773,103685440,Not,I want whats under those undies
773,103685442.6,Not,yum
773,103685449.5,Edgwired,<slurp>
773,103685468.5,Not,<gulp>
773,103685475.6,Edgwired,HEH
773,103685476.4,Not,LOL
773,103685481.8,Not,lol
773,103685490.2,Edgwired,ahhhh
773,103685496.6,Not,men
773,103685520.1,Not,useless for most things
773,103685527,Not,except slurp slurp
773,103685530.7,Not,bang banf
773,103685532.5,Not,bang
773,103685540.1,Edgwired,munch munch
773,103685545.9,Not,glub glub
773,103685552.3,Not,squirt squirt
773,103685555.8,Not,mmmm
773,103685559.9,Not,I want a MAN
773,103685563.5,Not,damn
773,103685566.6,Edgwired,heh
773,103685571.3,Not,this song is gettin me horny
773,103685579.3,Edgwired,call one up
773,103685588,Not,one is calling me
773,103685588.1,Edgwired,tell the bastard to come home
773,103685594.1,Not,LOL
773,103685624.7,Not,uh oh
773,103685644.7,Not,the cookie doughs comin out of the freezer
773,103685652.8,Edgwired,HEH
773,103685654.2,Edgwired,haha
773,103685655.6,Not,its my substitute
773,103685686.3,Edgwired,who needs a man
773,103685695.5,Edgwired,WHO NEED EM
773,103685708.1,Not,when you've got grandma corbis cookie dough'
773,103685714.4,Not,and the hiccups
773,103685717.3,Not,damn
773,103685754.2,Edgwired,yo
773,103685760.9,Not,wha?
773,103685764,Edgwired,i downloaded about a gig's worth of music today'
773,103685777.2,Not,you did have quite the day
773,103685779.9,Not,no work?
773,103685792.8,Edgwired,they didn't have anyting for me to do'
773,103685800.9,Edgwired,the three stooges are at a conference
773,103685803.6,Not,i thought so you've been working pretty hard'
773,103685807.3,Not,GOOD
773,103685809.9,Not,those fuckers
773,103685815.4,Edgwired,heh
773,103685824.6,Not,damn these hiccups
773,103685872,Edgwired,awww
773,103685877.7,Not,i hate them
773,103685935.6,Not,so one more day of this misery
773,103685956.4,Edgwired,whose misery?
773,103685961.6,Not,rain
773,103685970.6,Edgwired,yup
773,103685976.7,Edgwired,an then
773,103685980.2,Edgwired,sun
773,103685984.8,Edgwired,i'm comin to the city tomoorow'
773,103686015.7,Not,oo sundays nice
773,103686018.8,Not,72
773,103686038.3,Not,tomorrows windy
773,103686049.1,Not,what time u in city?
773,103686063.6,Edgwired,noonish
773,103686137.8,Not,ooo
773,103686141.8,Not,have to work?
773,103686155,Edgwired,yup
773,103686169.9,Edgwired,burciago wants me there
773,103686177.2,Not,o scuse me
773,103686184.2,Edgwired,ha
773,103686199,Edgwired,he's been tryin to hold down the fort'
773,103686205.1,Edgwired,but i think he's getting taken for a ride'
773,103686248.8,Not,oh
773,103686261.2,Not,sometimes i think he believes in it all too much
773,103686267.4,Not,he really wants $$
773,103686288.3,Edgwired,he's not even getting paid'
773,103686347.1,Not,i know
773,103686354,Not,I hope it pays off eventually
773,103686363.6,Not,I'll feel bad'
773,103686371.4,Edgwired,don't'
773,103686373.5,Edgwired,we all choose it
773,103686436.8,Not,TRUE
773,103686450,Not,good point
773,103686455.4,Not,OH THESE DAMN HICCUPS
773,103686459.5,Edgwired,BOO
773,103686465.2,Not,uppp
773,103686469.9,Not,dint work
773,103686530.2,Edgwired,ha
773,103686531.6,Edgwired,Genius
773,103686534.7,Edgwired,GENIUS
773,103686538.5,Not,!!
773,103686540,Not,:D
773,103686573.4,Edgwired,onward christian soldiers
773,103686605.9,Edgwired,i'm making a mix for Seth'
773,103686610.5,Edgwired,but i have 26 songs
773,103686710.3,Not,mom on phone
773,103686751.8,Edgwired,k
773,103687154.4,Not,blah blah blah
773,103687158.4,Edgwired,heh
773,103687224.9,Not,still blah blah blah
773,103687239.4,Edgwired,she misses ya
773,103687245.9,Not,noooo
773,103687253.4,Not,wants to piss me off
773,103687267.4,Edgwired,either way
773,103687373.4,Not,you're right'
773,103687381.7,Not,ok off now
773,103687391.7,Not,i am i bothering you?
773,103687394,Not,u busy?
773,103687398.7,Edgwired,no bother
773,103687402.2,Edgwired,but i am still playing
773,103687406,Not,:D
773,103687413.7,Not,keep on playing 4 eva!
773,103687416.7,Not,";,)"
773,103687424.6,Edgwired,Sang it
773,103687527.5,Not,got usher on again
773,103687531.4,Not,dammit this song
773,103687535.2,Not,i love this shit
773,103687539.8,Edgwired,lemme send you one
773,103687541.9,Not,k
773,103687543.5,Not,!
773,103687545.8,Not,:D
773,103687570.2,Not,read this tho:
773,103687572.4,Not,Zing!
773,103687578.5,Not,k
773,103687585.3,Edgwired,HA
773,103687591.3,Not,hee
773,103687595,Not,listen to this too
773,103687635.1,Not,"Rod called Elton John ""Sharon"" and said he should ""lose some timber."""
773,103687655.8,Edgwired,Who's Rod?'
773,103687680.5,Not,Stewar
773,103687680.5,Not,t
773,103687684.8,Not,sorry
773,103687706.9,Not,"So has moviemaker Quentin Tarantino. His go-round with Spike Lee, for instance, began when Lee complained publicly that Tarantino overuses the N word in his movies -- ""What does he want? To be made an honorary black man?"" And Quentin reportedly responded, ""Lee would have to stand on a chair to kiss my ass."""
773,103687739,Edgwired,HAHAHA
773,103687826,Not,hang on
773,103687826,Not,one more
773,103687853.1,Not,The long-time friendship of Sean Penn and Nic Cage came to a sad end a few years ago when Penn started publicly criticizing Nic's film choices.
773,103687862.1,Not,!
773,103687876.5,Edgwired,awww
773,103687886.4,Edgwired,i don't like Nic Cage either'
773,103687927.5,Not,he sucks
773,103688503.8,Not,listening to shpongle
773,103688506.9,Not,veirf
773,103688544.9,Edgwired,i like the end
773,103688551.1,Not,k
773,103688554.2,Not,i like it
773,103688558.9,Not,it makes me think
773,103688561.6,Not,":,)"
773,103688574.3,Not,diff than usher!
773,103688587.6,Edgwired,TRUE
773,103688648.5,Not,4buying this tub of cookie dough was the best id ea i ever had
773,103688654.4,Edgwired,HAHa
773,103688663.9,Not,i need to get u one
773,103688679,Edgwired,"ah, i'm still eating those doughnuts'"
773,103688683.9,Not,it has MandMs in it
773,103688689.8,Not,OOO doughnuts
773,103688728.7,Not,i have to be careful tho
773,103688734.8,Not,i could eat this whole thing
773,103688745,Edgwired,heh
773,103688747.4,Edgwired,dewit
773,103688749.8,Not,NO
773,103688753,Edgwired,DEWIT
773,103688754.6,Not,I'll throw up'
773,103688756.5,Not,MIKEE
773,103688759.1,Edgwired,perfect
773,103688763.2,Not,<evil>
773,103688766.9,Edgwired,heh
773,103688779,Not,you hate it when I exercise caution
773,103688797.6,Not,we need another sleepover
773,103688801.7,Not,me an u
773,103688807.7,Edgwired,oke doke
773,103688811.9,Edgwired,with cookie dough
773,103688815,Edgwired,and laxatives
773,103688817.3,Not,YES
773,103688820,Not,shhh
773,103688824.5,Not,Meagan will bugg
773,103688829.5,Not,don't say laxative'
773,103688830.4,Not,s
773,103688834.3,Edgwired,yeah?
773,103688846.9,Not,she throws up and takes laxatives sometimes
773,103688852,Edgwired,STOP
773,103688856.8,Not,no no
773,103688858.3,Not,really
773,103688860.6,Not,its bad
773,103688865.5,Edgwired,Maria
773,103688870.6,Edgwired,she needs to see a doctor
773,103688871.1,Not,i done TOL you
773,103688878.9,Not,she knows she has issues
773,103688897.6,Not,I done TOLE you
773,103688900.5,Not,I did
773,103688901.8,Not,:P
773,103688905.3,Not,she's fucked up'
773,103688910.5,Edgwired,that's FUCKED up'
773,103688911.3,Edgwired,though
773,103688916.5,Edgwired,i mean
773,103688917.7,Not,no shit
773,103688921.5,Edgwired,that's hospital material'
773,103688929.4,Not,she's done it all her life'
773,103688937,Not,she does it everyonce and a while
773,103688939.6,Not,and calls it
773,103688945.1,Not,"""a relapse"""
773,103688965.8,Edgwired,i'd relapse her ass all the way to the damned ER'
773,103689010,Not,ha
773,103689024.1,Edgwired,no joke shuga
773,103689038.5,Edgwired,by the hair of your chinny chin chin
773,103689092.3,Not,hold on have to go vomit
773,103689094.2,Not,HA
773,103689097.6,Not,just kidding
773,103689101.7,Edgwired,do it in her closet
773,103689106.6,Not,LOL
773,103689109.4,Not,u bitch
773,103689116.9,Not,I can see your reaction right now
773,103689120.2,Edgwired,it works on so many levels
773,103689125.2,Not,LOL
773,103689136.9,Not,I liked the end too of that song
773,103689141.2,Not,muy bien
773,103689213,Not,the best is
773,103689221.7,Not,after I eat the dough
773,103689231.8,Not,I go and take a swig o milk from the carton
773,103689240.4,Not,LOVE LIVING ON MY OWN
773,103689249.2,Edgwired,HEH
773,103689267.8,Not,such a bachelor
773,103689273.5,Not,then I scratch my balls and burp
773,103689284.6,Not,LOL
773,103689291.9,Edgwired,HAHAHHA
773,103689307.8,Not,just kidding
773,103689314.7,Not,OH DAVE WONT LEAVE ME ALONE!
773,103689321.3,Not,ugh he wants me to go out with him
773,103689325.9,Not,I am going to beeeed
773,103689329.5,Not,unless he wants to come
773,103689329.9,Not,";,)"
773,103689335.7,Edgwired,who is dave?
773,103689343.5,Not,Tedi's wierd friend'
773,103689347.4,Not,u know
773,103689349.1,Not,Dave
773,103689350.6,Edgwired,right
773,103689352,Not,the dancer
773,103689355.4,Not,shaving cream
773,103689382.9,Not,?
773,103689386.6,Not,what u tink?
773,103689398,Edgwired,bring him over and make him squeal
773,103689404.2,Edgwired,like stuck pig
773,103689412.8,Not,LOL
773,103689416.2,Not,u are sick
773,103689419.9,Not,well I am
773,103689423.7,Not,I actually tried
773,103689429.6,Not,but he cant get a ride
773,103689433.9,Not,:P
773,103689436.2,Not,I am evil
773,103689460.2,Not,I went over erics on sunday
773,103689463.6,Not,did I tell u?
773,103689467.7,Edgwired,yes
773,103689469.4,Edgwired,i think so
773,103689473.3,Not,yeah
773,103689476.2,Not,nothing there
773,103689479.7,Not,I am bad at meeting men
773,103689483.9,Not,I am bad at this
773,103689490.5,Not,can u help me?
773,103689493.1,Not,toto?
773,103689503.1,Edgwired,go for the nuts
773,103689508.1,Not,MIKEE
773,103689511.4,Not,!?!?
773,103689513.1,Not,LOL
773,103689531.6,Edgwired,don't forget to push a finger up his arse when he cums'
773,103689536.2,Edgwired,friend for life
773,103689549.1,Not,that always brings em back agin
773,103689556.7,Edgwired,yessir
773,103689561,Edgwired,i learned that from my pappy
773,103689563.9,Not,I'm sure someone like DAVE would like that'
773,103689566.1,Not,shut up
773,103689569.8,Not,ur pappy
773,103689580.1,Edgwired,HAHA
773,103689589.5,Edgwired,i'm laughing so hard'
773,103689598.4,Not,now I am
773,103689599.5,Not,!
773,103689602.6,Not,LOLOLOLOLO
773,103689604.6,Not,L
773,103689612.4,Edgwired,ou my stomach
773,103689616.8,Not,you're making me laugh'
773,103689624.2,Not,"oh I met Rian's ""girlfriend""'"
773,103689628.7,Edgwired,yeah?
773,103689640.8,Not,UUUU-GLY
773,103689646.2,Not,boring
773,103689654.9,Not,and insanely intimidated by me
773,103689656.4,Not,";,)"
773,103689660.4,Edgwired,aww
773,103689665,Edgwired,she's 19!'
773,103689665.4,Not,he is such a fag tho
773,103689668,Not,she is
773,103689674,Not,right right I forget these things
773,103689688.5,Edgwired,did he try to hide her from you?
773,103689692,Not,no
773,103689700,Not,but he patronized me the whole time
773,103689711.7,Not,and then kept asking me to go outside and smoke with him
773,103689716.9,Not,cigarettes
773,103689730.8,Not,and he said
773,103689737.4,Not,so what do you think of eileen
773,103689742.8,Not,and I said she's sweet'
773,103689755.8,Not,"and he said well shes not as ""cunning"" as you are"
773,103689763.1,Not,and all i thought was
773,103689767.4,Not,cunnilingus?
773,103689768.8,Not,LOL
773,103689770.3,Edgwired,LOL
773,103689772,Edgwired,yo
773,103689778.7,Edgwired,we're playing on the same team'
773,103689791.2,Not,"o, fellatio!"
773,103689802.3,Not,FELATIO-O-O-O!
773,103689813.4,Not,what u mean same team?
773,103689824.8,Edgwired,that's what i was thinking too'
773,103689830.9,Not,well that word
773,103689834,Not,AHHAHAHAHAAAA
773,103689842.3,Not,I am laughing so hard
773,103689843.6,Not,again
773,103689846.4,Edgwired,heh
773,103689859.8,Edgwired,next time
773,103689864.5,Edgwired,flick yer toungue at im
773,103689870.4,Not,I will
773,103689883.8,Not,I did wink
773,103689887.2,Not,you know
773,103689894.6,Not,my signature wink n smile
773,103689902,Not,sexy sexy sexi
773,103689914,Edgwired,mmmm
773,103689917.8,Not,ACHOO
773,103689930.1,Not,have you been flirting with any gentlemans?
773,103689936.2,Edgwired,not me shuga
773,103689942.4,Not,ooo mama
773,103689948.8,Not,u bestta get out there
773,103689952.2,Not,!
773,103689959.5,Edgwired,after we get me bike
773,103689963.4,Not,ah
773,103689965.9,Not,NOW I SEE
773,103689971.4,Edgwired,MOMMA WANTS TA GET LAID
773,103689979,Not,vrooom vrooom boooom booom in the roooom rooom
773,103689998.4,Not,I think the world is at a loss when ur not getting arse
773,103690002.6,Not,reallu
773,103690004.9,Not,really
773,103690025.3,Edgwired,ha
773,103690031,Edgwired,i'm a lot easier to be with'
773,103690032.5,Edgwired,that's fo sho'
773,103690043.8,Not,no that's not true'
773,103690053.6,Not,i just think the world is missing us
773,103690056,Not,:D
